phase,paper_id,search_time,paper_time,graph_time,external_calls
cold,W3023617420,2.9550745487213135,0.9665050506591797,5.882593154907227,8
cold,W3179143844,1.7458951473236084,0.8798637390136719,5.249096155166626,7
cold,W4220820301,1.3804349899291992,0.7002456188201904,5.044652938842773,6
cold,W1599699181,2.860572099685669,0.7280867099761963,4.777871608734131,7
cold,W4320495408,2.364851951599121,0.9345078468322754,3.4393386840820312,4
cold,W2975495759,2.129194498062134,0.9858777523040771,4.897558927536011,6
cold,W4367159404,3.0073418617248535,0.6922147274017334,2.773726224899292,2
cold,W3020653337,2.689879894256592,1.0815637111663818,5.220431566238403,6
cold,W3130295820,2.4313738346099854,0.8903541564941406,5.26298189163208,8
cold,W2979417040,2.339388132095337,0.8504641056060791,4.6495983600616455,8
cold,W3121180210,3.0004100799560547,0.9478428363800049,7.278971433639526,7
cold,W4380769213,2.4743404388427734,0.9220712184906006,8.459641456604004,6
cold,W3170554175,2.222822427749634,0.973520040512085,7.113893270492554,6
cold,W3139152265,2.6538665294647217,0.9388816356658936,9.545053005218506,7
cold,W2145467192,2.5873725414276123,0.8665597438812256,6.063910245895386,6
cold,W2974817986,0.6006264686584473,0.8868768215179443,7.872126579284668,7
cold,W3198525581,2.7622244358062744,0.6753032207489014,7.779285907745361,8
cold,W4294351233,4.03170371055603,0.8875081539154053,8.502089262008667,6
cold,W2919061685,2.3871405124664307,0.7559897899627686,5.883803129196167,4
cold,W4243249985,2.006805658340454,0.890345573425293,6.703534841537476,6
cold,W3046530224,2.266583204269409,0.909677267074585,6.130663156509399,5
cold,W2969468266,2.244258165359497,0.9297418594360352,6.818950414657593,6
cold,W4407142724,2.5050160884857178,0.8810229301452637,7.223984003067017,7
cold,W3211639647,2.1613309383392334,0.8573992252349854,5.363802194595337,5
cold,W4317748910,1.825864315032959,0.7245395183563232,6.230511665344238,4
cold,W4366393300,2.2289562225341797,0.8688180446624756,5.878728151321411,5
cold,W1494976167,2.6874940395355225,0.8985083103179932,7.501728773117065,7
cold,W4230775373,2.323585271835327,0.9535057544708252,6.543032169342041,6
cold,W3033626851,2.280818462371826,0.8864154815673828,7.355098247528076,8
cold,W3104119924,2.3491828441619873,0.8537209033966064,4.881323337554932,5
cold,W4292121845,2.7737104892730713,0.8854367733001709,7.232957124710083,8
cold,W4205420544,2.325174570083618,0.9636931419372559,6.50532603263855,5
cold,W3145123113,2.586394786834717,0.9358325004577637,9.326513528823853,8
cold,W2999637955,2.404741048812866,0.9131696224212646,3.8578972816467285,4
cold,W1580572138,1.931708574295044,0.6903486251831055,7.140290021896362,8
cold,W2531099434,2.1126904487609863,0.9226045608520508,6.601921081542969,6
cold,W2778796877,2.2558038234710693,0.8887169361114502,6.419163942337036,6
cold,W2768432182,2.960444688796997,0.919213056564331,6.097609043121338,5
cold,W4385452929,2.6458728313446045,0.8856048583984375,6.9524970054626465,7
cold,W2964167195,1.8160338401794434,0.6633572578430176,6.4180450439453125,5
cold,W2998829516,2.598860263824463,0.9303238391876221,7.0224831104278564,7
cold,W4224293837,2.369011163711548,0.8640680313110352,6.748615741729736,7
cold,W2546191734,2.436436414718628,0.7080972194671631,5.737673997879028,4
cold,W4366489368,2.2834041118621826,0.8871040344238281,6.519190549850464,7
cold,W3180959755,2.4906675815582275,0.9108326435089111,5.53008770942688,5
cold,W2767945620,2.24994158744812,1.135301113128662,7.489849090576172,6
cold,W4377227441,2.597137212753296,0.7011895179748535,5.773751497268677,5
cold,W2914447220,2.291167974472046,0.6873412132263184,7.461153030395508,8
cold,W4321368061,3.201817274093628,0.9959123134613037,7.69344425201416,7
cold,W4323706279,2.111971378326416,0.9367971420288086,6.542040109634399,5
